Title,Genre,ReleaseYear,ArtistName
Album_5100,Electronic,1991,Artist_5100
Album_5101,Rock,2003,Artist_5101
Album_5102,Rock,2003,Artist_5102
Album_5103,Electronic,1997,Artist_5103
Album_5104,Rock,1992,Artist_5104
Album_5105,Pop,1976,Artist_5105
Album_5106,Electronic,2021,Artist_5106
Album_5107,Pop,2002,Artist_5107
Album_5108,Rock,2000,Artist_5108
Album_5109,Pop,2021,Artist_5109
Album_5110,Electronic,2003,Artist_5110
Album_5111,Electronic,2011,Artist_5111
Album_5112,Classical,1980,Artist_5112
Album_5113,Hip Hop,2011,Artist_5113
Album_5114,Electronic,1974,Artist_5114
Album_5115,Pop,2011,Artist_5115
Album_5116,Classical,2014,Artist_5116
Album_5117,Rock,1991,Artist_5117
Album_5118,Hip Hop,1963,Artist_5118
Album_5119,Pop,1995,Artist_5119
Album_5120,Rock,1991,Artist_5120
Album_5121,Electronic,1990,Artist_5121
Album_5122,Rock,1999,Artist_5122
Album_5123,Electronic,2021,Artist_5123
Album_5124,Classical,1987,Artist_5124
Album_5125,Jazz,1964,Artist_5125
Album_5126,Classical,2019,Artist_5126
Album_5127,Pop,2000,Artist_5127
Album_5128,Hip Hop,1983,Artist_5128
Album_5129,Rock,1966,Artist_5129
Album_5130,Hip Hop,1971,Artist_5130
Album_5131,Hip Hop,2012,Artist_5131
Album_5132,Hip Hop,2006,Artist_5132
Album_5133,Classical,2001,Artist_5133
Album_5134,Jazz,1989,Artist_5134
Album_5135,Electronic,1998,Artist_5135
Album_5136,Classical,1986,Artist_5136
Album_5137,Classical,1968,Artist_5137
Album_5138,Electronic,1990,Artist_5138
Album_5139,Jazz,1987,Artist_5139
Album_5140,Rock,1966,Artist_5140
Album_5141,Electronic,2012,Artist_5141
Album_5142,Jazz,1981,Artist_5142
Album_5143,Jazz,1998,Artist_5143
Album_5144,Jazz,1993,Artist_5144
Album_5145,Rock,1997,Artist_5145
Album_5146,Jazz,2008,Artist_5146
Album_5147,Rock,2002,Artist_5147
Album_5148,Hip Hop,1996,Artist_5148
Album_5149,Electronic,1969,Artist_5149
Album_5150,Jazz,2020,Artist_5150
Album_5151,Rock,2023,Artist_5151
Album_5152,Jazz,2018,Artist_5152
Album_5153,Classical,1998,Artist_5153
Album_5154,Electronic,1994,Artist_5154
Album_5155,Rock,1979,Artist_5155
Album_5156,Classical,2010,Artist_5156
Album_5157,Electronic,1966,Artist_5157
Album_5158,Electronic,1982,Artist_5158
Album_5159,Electronic,2002,Artist_5159
Album_5160,Hip Hop,2000,Artist_5160
Album_5161,Pop,1967,Artist_5161
Album_5162,Hip Hop,2010,Artist_5162
Album_5163,Hip Hop,1969,Artist_5163
Album_5164,Jazz,2015,Artist_5164
Album_5165,Rock,1966,Artist_5165
Album_5166,Classical,1988,Artist_5166
Album_5167,Hip Hop,2014,Artist_5167
Album_5168,Classical,2015,Artist_5168
Album_5169,Pop,2017,Artist_5169
Album_5170,Jazz,1989,Artist_5170
Album_5171,Hip Hop,1974,Artist_5171
Album_5172,Electronic,1996,Artist_5172
Album_5173,Jazz,1975,Artist_5173
Album_5174,Rock,1981,Artist_5174
Album_5175,Pop,2015,Artist_5175
Album_5176,Hip Hop,1977,Artist_5176
Album_5177,Electronic,2011,Artist_5177
Album_5178,Pop,2019,Artist_5178
Album_5179,Rock,1991,Artist_5179
Album_5180,Hip Hop,2019,Artist_5180
Album_5181,Classical,2001,Artist_5181
Album_5182,Pop,2000,Artist_5182
Album_5183,Hip Hop,2008,Artist_5183
Album_5184,Classical,2010,Artist_5184
Album_5185,Hip Hop,2015,Artist_5185
Album_5186,Hip Hop,1963,Artist_5186
Album_5187,Jazz,1998,Artist_5187
Album_5188,Classical,1985,Artist_5188
Album_5189,Jazz,2019,Artist_5189
Album_5190,Classical,1981,Artist_5190
Album_5191,Pop,1991,Artist_5191
Album_5192,Jazz,1974,Artist_5192
Album_5193,Electronic,1999,Artist_5193
Album_5194,Pop,1983,Artist_5194
Album_5195,Hip Hop,1963,Artist_5195
Album_5196,Hip Hop,1961,Artist_5196
Album_5197,Electronic,2017,Artist_5197
Album_5198,Pop,2018,Artist_5198
Album_5199,Rock,2007,Artist_5199
Album_5200,Pop,2018,Artist_5200
Album_5201,Pop,2016,Artist_5201
Album_5202,Pop,1964,Artist_5202
Album_5203,Rock,2023,Artist_5203
Album_5204,Jazz,1994,Artist_5204
Album_5205,Electronic,2004,Artist_5205
Album_5206,Rock,1979,Artist_5206
Album_5207,Classical,1978,Artist_5207
Album_5208,Pop,1978,Artist_5208
Album_5209,Jazz,1997,Artist_5209
Album_5210,Classical,1994,Artist_5210
Album_5211,Electronic,1984,Artist_5211
Album_5212,Electronic,1996,Artist_5212
Album_5213,Hip Hop,2001,Artist_5213
Album_5214,Hip Hop,1969,Artist_5214
Album_5215,Rock,1988,Artist_5215
Album_5216,Electronic,2020,Artist_5216
Album_5217,Hip Hop,2016,Artist_5217
Album_5218,Electronic,1978,Artist_5218
Album_5219,Rock,1976,Artist_5219
Album_5220,Rock,2006,Artist_5220
Album_5221,Hip Hop,1960,Artist_5221
Album_5222,Classical,2003,Artist_5222
Album_5223,Classical,1965,Artist_5223
Album_5224,Pop,1999,Artist_5224
Album_5225,Hip Hop,2021,Artist_5225
Album_5226,Rock,1965,Artist_5226
Album_5227,Pop,1984,Artist_5227
Album_5228,Hip Hop,1995,Artist_5228
Album_5229,Hip Hop,1960,Artist_5229
Album_5230,Hip Hop,2009,Artist_5230
Album_5231,Hip Hop,1972,Artist_5231
Album_5232,Classical,1968,Artist_5232
Album_5233,Pop,2015,Artist_5233
Album_5234,Rock,2018,Artist_5234
Album_5235,Classical,2008,Artist_5235
Album_5236,Rock,1968,Artist_5236
Album_5237,Rock,1996,Artist_5237
Album_5238,Hip Hop,1987,Artist_5238
Album_5239,Rock,2016,Artist_5239
Album_5240,Rock,1985,Artist_5240
Album_5241,Pop,1987,Artist_5241
Album_5242,Hip Hop,2008,Artist_5242
Album_5243,Hip Hop,2008,Artist_5243
Album_5244,Classical,2004,Artist_5244
Album_5245,Electronic,1970,Artist_5245
Album_5246,Classical,1970,Artist_5246
Album_5247,Electronic,2019,Artist_5247
Album_5248,Pop,1991,Artist_5248
Album_5249,Jazz,1994,Artist_5249
Album_5250,Rock,1968,Artist_5250
Album_5251,Pop,1995,Artist_5251
Album_5252,Rock,1984,Artist_5252
Album_5253,Electronic,1978,Artist_5253
Album_5254,Hip Hop,2005,Artist_5254
Album_5255,Electronic,1973,Artist_5255
Album_5256,Classical,2000,Artist_5256
Album_5257,Pop,1979,Artist_5257
Album_5258,Classical,1982,Artist_5258
Album_5259,Rock,2010,Artist_5259
Album_5260,Classical,2015,Artist_5260
Album_5261,Hip Hop,1989,Artist_5261
Album_5262,Rock,2007,Artist_5262
Album_5263,Classical,2022,Artist_5263
Album_5264,Hip Hop,1977,Artist_5264
Album_5265,Classical,1982,Artist_5265
Album_5266,Rock,2014,Artist_5266
Album_5267,Pop,2004,Artist_5267
Album_5268,Hip Hop,2004,Artist_5268
Album_5269,Jazz,1991,Artist_5269
Album_5270,Electronic,1976,Artist_5270
Album_5271,Classical,1970,Artist_5271
Album_5272,Hip Hop,1975,Artist_5272
Album_5273,Rock,2004,Artist_5273
Album_5274,Hip Hop,1984,Artist_5274
Album_5275,Classical,1979,Artist_5275
Album_5276,Rock,2010,Artist_5276
Album_5277,Hip Hop,1962,Artist_5277
Album_5278,Jazz,1983,Artist_5278
Album_5279,Classical,1987,Artist_5279
Album_5280,Rock,1982,Artist_5280
Album_5281,Classical,1963,Artist_5281
Album_5282,Electronic,2004,Artist_5282
Album_5283,Classical,1969,Artist_5283
Album_5284,Rock,1970,Artist_5284
Album_5285,Jazz,2001,Artist_5285
Album_5286,Pop,1987,Artist_5286
Album_5287,Classical,1970,Artist_5287
Album_5288,Jazz,2011,Artist_5288
Album_5289,Rock,1972,Artist_5289
Album_5290,Electronic,1987,Artist_5290
Album_5291,Rock,1965,Artist_5291
Album_5292,Hip Hop,1962,Artist_5292
Album_5293,Electronic,1963,Artist_5293
Album_5294,Electronic,1990,Artist_5294
Album_5295,Electronic,1986,Artist_5295
Album_5296,Rock,1989,Artist_5296
Album_5297,Electronic,2008,Artist_5297
Album_5298,Jazz,2022,Artist_5298
Album_5299,Electronic,2000,Artist_5299
Album_5300,Electronic,2018,Artist_5300
Album_5301,Rock,1976,Artist_5301
Album_5302,Jazz,2023,Artist_5302
Album_5303,Jazz,2021,Artist_5303
Album_5304,Electronic,1995,Artist_5304
Album_5305,Rock,2020,Artist_5305
Album_5306,Jazz,1970,Artist_5306
Album_5307,Jazz,1962,Artist_5307
Album_5308,Electronic,2016,Artist_5308
Album_5309,Rock,2006,Artist_5309
Album_5310,Classical,1966,Artist_5310
Album_5311,Pop,1963,Artist_5311
Album_5312,Hip Hop,1960,Artist_5312
Album_5313,Jazz,1997,Artist_5313
Album_5314,Pop,1974,Artist_5314
Album_5315,Jazz,1989,Artist_5315
Album_5316,Electronic,2014,Artist_5316
Album_5317,Electronic,2009,Artist_5317
Album_5318,Pop,1997,Artist_5318
Album_5319,Jazz,2009,Artist_5319
Album_5320,Electronic,2004,Artist_5320
Album_5321,Jazz,2010,Artist_5321
Album_5322,Pop,2006,Artist_5322
Album_5323,Rock,1990,Artist_5323
Album_5324,Hip Hop,1982,Artist_5324
Album_5325,Classical,1988,Artist_5325
Album_5326,Jazz,1990,Artist_5326
Album_5327,Hip Hop,1979,Artist_5327
Album_5328,Rock,1966,Artist_5328
Album_5329,Hip Hop,1960,Artist_5329
Album_5330,Hip Hop,1980,Artist_5330
Album_5331,Rock,1996,Artist_5331
Album_5332,Pop,1984,Artist_5332
Album_5333,Rock,2021,Artist_5333
Album_5334,Hip Hop,2013,Artist_5334
Album_5335,Electronic,1981,Artist_5335
Album_5336,Jazz,2020,Artist_5336
Album_5337,Rock,1990,Artist_5337
Album_5338,Electronic,2019,Artist_5338
Album_5339,Rock,1986,Artist_5339
Album_5340,Hip Hop,2015,Artist_5340
Album_5341,Classical,1993,Artist_5341
Album_5342,Hip Hop,1978,Artist_5342
Album_5343,Classical,1961,Artist_5343
Album_5344,Jazz,2016,Artist_5344
Album_5345,Rock,1961,Artist_5345
Album_5346,Electronic,1968,Artist_5346
Album_5347,Hip Hop,1982,Artist_5347
Album_5348,Classical,2007,Artist_5348
Album_5349,Classical,2005,Artist_5349
Album_5350,Pop,1970,Artist_5350
Album_5351,Electronic,2004,Artist_5351
Album_5352,Hip Hop,2021,Artist_5352
Album_5353,Classical,2009,Artist_5353
Album_5354,Rock,1992,Artist_5354
Album_5355,Classical,1965,Artist_5355
Album_5356,Pop,1978,Artist_5356
Album_5357,Classical,1976,Artist_5357
Album_5358,Hip Hop,1968,Artist_5358
Album_5359,Electronic,1960,Artist_5359
Album_5360,Rock,1995,Artist_5360
Album_5361,Rock,1967,Artist_5361
Album_5362,Hip Hop,2015,Artist_5362
Album_5363,Pop,1997,Artist_5363
Album_5364,Jazz,2023,Artist_5364
Album_5365,Classical,1998,Artist_5365
Album_5366,Electronic,1985,Artist_5366
Album_5367,Pop,2018,Artist_5367
Album_5368,Jazz,1975,Artist_5368
Album_5369,Hip Hop,1980,Artist_5369
Album_5370,Electronic,2018,Artist_5370
Album_5371,Electronic,1988,Artist_5371
Album_5372,Electronic,1985,Artist_5372
Album_5373,Classical,1994,Artist_5373
Album_5374,Rock,2005,Artist_5374
Album_5375,Jazz,2012,Artist_5375
Album_5376,Rock,1985,Artist_5376
Album_5377,Classical,1975,Artist_5377
Album_5378,Classical,1967,Artist_5378
Album_5379,Electronic,1975,Artist_5379
Album_5380,Hip Hop,1964,Artist_5380
Album_5381,Rock,1980,Artist_5381
Album_5382,Electronic,1992,Artist_5382
Album_5383,Rock,2009,Artist_5383
Album_5384,Electronic,2009,Artist_5384
Album_5385,Rock,2021,Artist_5385
Album_5386,Rock,2001,Artist_5386
Album_5387,Classical,1976,Artist_5387
Album_5388,Jazz,1998,Artist_5388
Album_5389,Jazz,1999,Artist_5389
Album_5390,Pop,2003,Artist_5390
Album_5391,Hip Hop,1970,Artist_5391
Album_5392,Rock,1997,Artist_5392
Album_5393,Hip Hop,1966,Artist_5393
Album_5394,Electronic,1976,Artist_5394
Album_5395,Jazz,1961,Artist_5395
Album_5396,Classical,2011,Artist_5396
Album_5397,Classical,2010,Artist_5397
Album_5398,Classical,1994,Artist_5398
Album_5399,Hip Hop,1988,Artist_5399
Album_5400,Rock,2020,Artist_5400
Album_5401,Classical,2019,Artist_5401
Album_5402,Rock,2000,Artist_5402
Album_5403,Electronic,1962,Artist_5403
Album_5404,Electronic,1975,Artist_5404
Album_5405,Rock,2020,Artist_5405
Album_5406,Rock,1961,Artist_5406
Album_5407,Pop,2019,Artist_5407
Album_5408,Rock,1991,Artist_5408
Album_5409,Classical,1960,Artist_5409
Album_5410,Electronic,2010,Artist_5410
Album_5411,Jazz,2008,Artist_5411
Album_5412,Hip Hop,1968,Artist_5412
Album_5413,Hip Hop,1996,Artist_5413
Album_5414,Pop,1975,Artist_5414
Album_5415,Classical,1983,Artist_5415
Album_5416,Hip Hop,1967,Artist_5416
Album_5417,Rock,2000,Artist_5417
Album_5418,Rock,2023,Artist_5418
Album_5419,Rock,2005,Artist_5419
Album_5420,Jazz,1965,Artist_5420
Album_5421,Rock,1992,Artist_5421
Album_5422,Classical,2002,Artist_5422
Album_5423,Classical,1986,Artist_5423
Album_5424,Rock,1982,Artist_5424
Album_5425,Jazz,2012,Artist_5425
Album_5426,Jazz,1962,Artist_5426
Album_5427,Pop,2007,Artist_5427
Album_5428,Jazz,2003,Artist_5428
Album_5429,Pop,2018,Artist_5429
Album_5430,Classical,2002,Artist_5430
Album_5431,Rock,2021,Artist_5431
Album_5432,Classical,1988,Artist_5432
Album_5433,Classical,1968,Artist_5433
Album_5434,Pop,1972,Artist_5434
Album_5435,Pop,1971,Artist_5435
Album_5436,Hip Hop,2019,Artist_5436
Album_5437,Electronic,2013,Artist_5437
Album_5438,Hip Hop,1968,Artist_5438
Album_5439,Hip Hop,2009,Artist_5439
Album_5440,Hip Hop,2001,Artist_5440
Album_5441,Hip Hop,1968,Artist_5441
Album_5442,Electronic,2002,Artist_5442
Album_5443,Jazz,2010,Artist_5443
Album_5444,Hip Hop,1999,Artist_5444
Album_5445,Electronic,1995,Artist_5445
Album_5446,Rock,2000,Artist_5446
Album_5447,Pop,2005,Artist_5447
Album_5448,Pop,1972,Artist_5448
Album_5449,Electronic,1995,Artist_5449
Album_5450,Rock,1989,Artist_5450
Album_5451,Jazz,2000,Artist_5451
Album_5452,Electronic,2005,Artist_5452
Album_5453,Jazz,1977,Artist_5453
Album_5454,Pop,1995,Artist_5454
Album_5455,Rock,1963,Artist_5455
Album_5456,Electronic,1983,Artist_5456
Album_5457,Rock,1999,Artist_5457
Album_5458,Electronic,1975,Artist_5458
Album_5459,Rock,2020,Artist_5459
Album_5460,Hip Hop,1961,Artist_5460
Album_5461,Electronic,1995,Artist_5461
Album_5462,Electronic,2012,Artist_5462
Album_5463,Classical,2011,Artist_5463
Album_5464,Classical,2003,Artist_5464
Album_5465,Electronic,2003,Artist_5465
Album_5466,Rock,2018,Artist_5466
Album_5467,Electronic,1978,Artist_5467
Album_5468,Hip Hop,1992,Artist_5468
Album_5469,Jazz,1989,Artist_5469
Album_5470,Electronic,1988,Artist_5470
Album_5471,Classical,2005,Artist_5471
Album_5472,Electronic,2011,Artist_5472
Album_5473,Classical,1974,Artist_5473
Album_5474,Rock,2001,Artist_5474
Album_5475,Jazz,2004,Artist_5475
Album_5476,Jazz,1964,Artist_5476
Album_5477,Rock,1981,Artist_5477
Album_5478,Jazz,1962,Artist_5478
Album_5479,Hip Hop,1967,Artist_5479
Album_5480,Electronic,2002,Artist_5480
Album_5481,Rock,2023,Artist_5481
Album_5482,Classical,1976,Artist_5482
Album_5483,Pop,1991,Artist_5483
Album_5484,Rock,1984,Artist_5484
Album_5485,Pop,2021,Artist_5485
Album_5486,Pop,1994,Artist_5486
Album_5487,Pop,1974,Artist_5487
Album_5488,Pop,1961,Artist_5488
Album_5489,Pop,1972,Artist_5489
Album_5490,Jazz,1985,Artist_5490
Album_5491,Classical,1968,Artist_5491
Album_5492,Classical,2012,Artist_5492
Album_5493,Rock,2011,Artist_5493
Album_5494,Electronic,1994,Artist_5494
Album_5495,Pop,1971,Artist_5495
Album_5496,Jazz,2014,Artist_5496
Album_5497,Electronic,1988,Artist_5497
Album_5498,Classical,1982,Artist_5498
Album_5499,Jazz,2020,Artist_5499
Album_5500,Jazz,2018,Artist_5500
Album_5501,Rock,1998,Artist_5501
Album_5502,Classical,1978,Artist_5502
Album_5503,Pop,2018,Artist_5503
Album_5504,Rock,1983,Artist_5504
Album_5505,Jazz,1979,Artist_5505
Album_5506,Jazz,1962,Artist_5506
Album_5507,Classical,1995,Artist_5507
Album_5508,Jazz,1974,Artist_5508
Album_5509,Hip Hop,2008,Artist_5509
Album_5510,Electronic,1981,Artist_5510
Album_5511,Hip Hop,1990,Artist_5511
Album_5512,Jazz,1980,Artist_5512
Album_5513,Jazz,2003,Artist_5513
Album_5514,Rock,1975,Artist_5514
Album_5515,Electronic,2012,Artist_5515
Album_5516,Electronic,2000,Artist_5516
Album_5517,Hip Hop,2003,Artist_5517
Album_5518,Electronic,2005,Artist_5518
Album_5519,Jazz,1984,Artist_5519
Album_5520,Pop,1984,Artist_5520
Album_5521,Hip Hop,1981,Artist_5521
Album_5522,Rock,1996,Artist_5522
Album_5523,Pop,2005,Artist_5523
Album_5524,Jazz,1985,Artist_5524
Album_5525,Classical,1996,Artist_5525
Album_5526,Rock,1995,Artist_5526
Album_5527,Pop,1990,Artist_5527
Album_5528,Hip Hop,2014,Artist_5528
Album_5529,Pop,2013,Artist_5529
Album_5530,Hip Hop,1981,Artist_5530
Album_5531,Rock,1983,Artist_5531
Album_5532,Pop,2000,Artist_5532
Album_5533,Rock,1982,Artist_5533
Album_5534,Hip Hop,1985,Artist_5534
Album_5535,Rock,1961,Artist_5535
Album_5536,Jazz,1972,Artist_5536
Album_5537,Jazz,2018,Artist_5537
Album_5538,Hip Hop,2000,Artist_5538
Album_5539,Electronic,2023,Artist_5539
Album_5540,Electronic,1969,Artist_5540
Album_5541,Electronic,1978,Artist_5541
Album_5542,Classical,2016,Artist_5542
Album_5543,Pop,1999,Artist_5543
Album_5544,Hip Hop,2004,Artist_5544
Album_5545,Jazz,1998,Artist_5545
Album_5546,Jazz,1997,Artist_5546
Album_5547,Hip Hop,1966,Artist_5547
Album_5548,Classical,1984,Artist_5548
Album_5549,Classical,1961,Artist_5549
Album_5550,Classical,1971,Artist_5550
Album_5551,Pop,2015,Artist_5551
Album_5552,Jazz,1990,Artist_5552
Album_5553,Classical,2001,Artist_5553
Album_5554,Rock,1981,Artist_5554
Album_5555,Rock,2018,Artist_5555
Album_5556,Jazz,1965,Artist_5556
Album_5557,Electronic,2008,Artist_5557
Album_5558,Jazz,2003,Artist_5558
Album_5559,Classical,2016,Artist_5559
Album_5560,Electronic,2010,Artist_5560
Album_5561,Rock,1991,Artist_5561
Album_5562,Pop,1979,Artist_5562
Album_5563,Classical,1969,Artist_5563
Album_5564,Electronic,1988,Artist_5564
Album_5565,Hip Hop,2010,Artist_5565
Album_5566,Electronic,2011,Artist_5566
Album_5567,Classical,2005,Artist_5567
Album_5568,Electronic,2013,Artist_5568
Album_5569,Rock,2000,Artist_5569
Album_5570,Electronic,1979,Artist_5570
Album_5571,Pop,1960,Artist_5571
Album_5572,Pop,2004,Artist_5572
Album_5573,Classical,2019,Artist_5573
Album_5574,Pop,1968,Artist_5574
Album_5575,Classical,2017,Artist_5575
Album_5576,Hip Hop,2018,Artist_5576
Album_5577,Jazz,1988,Artist_5577
Album_5578,Jazz,1978,Artist_5578
Album_5579,Jazz,1998,Artist_5579
Album_5580,Jazz,1965,Artist_5580
Album_5581,Rock,1973,Artist_5581
Album_5582,Rock,1975,Artist_5582
Album_5583,Hip Hop,1988,Artist_5583
Album_5584,Hip Hop,1960,Artist_5584
Album_5585,Jazz,2012,Artist_5585
Album_5586,Jazz,1971,Artist_5586
Album_5587,Electronic,1998,Artist_5587
Album_5588,Rock,2021,Artist_5588
Album_5589,Electronic,2019,Artist_5589
Album_5590,Pop,2016,Artist_5590
Album_5591,Electronic,1983,Artist_5591
Album_5592,Rock,1981,Artist_5592
Album_5593,Hip Hop,1979,Artist_5593
Album_5594,Hip Hop,1968,Artist_5594
Album_5595,Hip Hop,2018,Artist_5595
Album_5596,Hip Hop,2011,Artist_5596
Album_5597,Hip Hop,2006,Artist_5597
Album_5598,Rock,1984,Artist_5598
Album_5599,Jazz,2010,Artist_5599
Album_5600,Electronic,1978,Artist_5600
Album_5601,Rock,2021,Artist_5601
Album_5602,Electronic,2003,Artist_5602
Album_5603,Jazz,1998,Artist_5603
Album_5604,Electronic,1976,Artist_5604
Album_5605,Jazz,1964,Artist_5605
Album_5606,Classical,2020,Artist_5606
Album_5607,Pop,1981,Artist_5607
Album_5608,Hip Hop,1999,Artist_5608
Album_5609,Pop,1994,Artist_5609
Album_5610,Pop,1973,Artist_5610
Album_5611,Pop,1983,Artist_5611
Album_5612,Classical,1990,Artist_5612
Album_5613,Classical,2019,Artist_5613
Album_5614,Rock,2008,Artist_5614
Album_5615,Jazz,2004,Artist_5615
Album_5616,Rock,1975,Artist_5616
Album_5617,Rock,2014,Artist_5617
Album_5618,Electronic,1974,Artist_5618
Album_5619,Electronic,1963,Artist_5619
Album_5620,Pop,1979,Artist_5620
Album_5621,Hip Hop,2011,Artist_5621
Album_5622,Electronic,2012,Artist_5622
Album_5623,Rock,1994,Artist_5623
Album_5624,Hip Hop,2005,Artist_5624
Album_5625,Pop,2011,Artist_5625
Album_5626,Electronic,1983,Artist_5626
Album_5627,Pop,1980,Artist_5627
Album_5628,Classical,1969,Artist_5628
Album_5629,Rock,1990,Artist_5629
Album_5630,Jazz,2017,Artist_5630
Album_5631,Classical,1996,Artist_5631
Album_5632,Classical,1977,Artist_5632
Album_5633,Pop,1972,Artist_5633
Album_5634,Rock,2017,Artist_5634
Album_5635,Hip Hop,1993,Artist_5635
Album_5636,Rock,2003,Artist_5636
Album_5637,Rock,1972,Artist_5637
Album_5638,Jazz,1966,Artist_5638
Album_5639,Jazz,1996,Artist_5639
Album_5640,Hip Hop,2021,Artist_5640
Album_5641,Jazz,2003,Artist_5641
Album_5642,Rock,1964,Artist_5642
Album_5643,Rock,1992,Artist_5643
Album_5644,Jazz,1985,Artist_5644
Album_5645,Rock,2016,Artist_5645
Album_5646,Jazz,2021,Artist_5646
Album_5647,Pop,1994,Artist_5647
Album_5648,Rock,1972,Artist_5648
Album_5649,Electronic,1985,Artist_5649
Album_5650,Electronic,2013,Artist_5650
Album_5651,Rock,1992,Artist_5651
Album_5652,Hip Hop,2018,Artist_5652
Album_5653,Jazz,1987,Artist_5653
Album_5654,Rock,2012,Artist_5654
Album_5655,Pop,2016,Artist_5655
Album_5656,Electronic,1982,Artist_5656
Album_5657,Hip Hop,2018,Artist_5657
Album_5658,Rock,1997,Artist_5658
Album_5659,Classical,2010,Artist_5659
Album_5660,Pop,2003,Artist_5660
Album_5661,Electronic,1970,Artist_5661
Album_5662,Classical,1984,Artist_5662
Album_5663,Jazz,1961,Artist_5663
Album_5664,Hip Hop,1994,Artist_5664
Album_5665,Rock,1991,Artist_5665
Album_5666,Electronic,1983,Artist_5666
Album_5667,Hip Hop,1976,Artist_5667
Album_5668,Jazz,2020,Artist_5668
Album_5669,Jazz,1985,Artist_5669
Album_5670,Rock,1990,Artist_5670
Album_5671,Classical,1987,Artist_5671
Album_5672,Rock,1968,Artist_5672
Album_5673,Classical,1992,Artist_5673
Album_5674,Electronic,1975,Artist_5674
Album_5675,Rock,1993,Artist_5675
Album_5676,Rock,1971,Artist_5676
Album_5677,Jazz,1980,Artist_5677
Album_5678,Rock,1987,Artist_5678
Album_5679,Rock,2018,Artist_5679
Album_5680,Pop,1996,Artist_5680
Album_5681,Classical,2008,Artist_5681
Album_5682,Classical,1961,Artist_5682
Album_5683,Electronic,1985,Artist_5683
Album_5684,Jazz,2022,Artist_5684
Album_5685,Jazz,2014,Artist_5685
Album_5686,Electronic,1993,Artist_5686
Album_5687,Pop,1987,Artist_5687
Album_5688,Electronic,1969,Artist_5688
Album_5689,Hip Hop,2023,Artist_5689
Album_5690,Rock,2022,Artist_5690
Album_5691,Classical,1978,Artist_5691
Album_5692,Pop,2006,Artist_5692
Album_5693,Hip Hop,2012,Artist_5693
Album_5694,Pop,1970,Artist_5694
Album_5695,Rock,1968,Artist_5695
Album_5696,Pop,1979,Artist_5696
Album_5697,Rock,2010,Artist_5697
Album_5698,Classical,2011,Artist_5698
Album_5699,Pop,2023,Artist_5699
Album_5700,Hip Hop,2016,Artist_5700
Album_5701,Jazz,1991,Artist_5701
Album_5702,Jazz,2005,Artist_5702
Album_5703,Rock,1988,Artist_5703
Album_5704,Jazz,2002,Artist_5704
Album_5705,Jazz,2015,Artist_5705
Album_5706,Rock,1966,Artist_5706
Album_5707,Pop,1991,Artist_5707
Album_5708,Classical,2001,Artist_5708
Album_5709,Electronic,2012,Artist_5709
